date,dma,hour,sessions,direct_sessions,organic_sessions,paid_sessions,social_sessions,conversions,revenue
2023-01-03,Dallas,19,57,18,9,6,24,1,175.03
2023-01-03,Dallas,20,62,21,11,4,26,1,126.15
2023-01-03,Dallas,21,62,21,10,3,24,2,251.64000000000001
2023-01-03,Dallas,22,54,19,7,1,21,1,127.54
2023-01-03,Dallas,23,26,5,2,1,18,0,0.0
2023-01-03,Houston,0,15,2,0,0,13,0,0.0
2023-01-03,Houston,1,15,0,0,0,15,0,0.0
2023-01-03,Houston,2,16,1,0,0,15,0,0.0
2023-01-03,Houston,3,7,0,0,0,7,0,0.0
2023-01-03,Houston,4,12,2,1,0,9,0,0.0
2023-01-03,Houston,5,18,1,0,0,17,0,0.0
2023-01-03,Houston,6,25,6,2,0,17,0,0.0
2023-01-03,Houston,7,16,4,1,0,11,0,0.0
2023-01-03,Houston,8,28,6,1,0,21,0,0.0
2023-01-03,Houston,9,52,9,14,4,25,2,216.07
2023-01-03,Houston,10,46,7,12,3,24,0,0.0
2023-01-03,Houston,11,34,3,7,0,24,1,95.37
2023-01-03,Houston,12,22,1,3,0,18,0,0.0
2023-01-03,Houston,13,18,2,2,0,14,0,0.0
2023-01-03,Houston,14,27,5,4,0,14,2,272.65
2023-01-03,Houston,15,18,1,3,1,13,0,0.0
2023-01-03,Houston,16,16,1,1,0,14,0,0.0
2023-01-03,Houston,17,22,2,3,1,16,1,160.34
2023-01-03,Houston,18,44,14,5,2,23,2,297.3
2023-01-03,Houston,19,70,23,12,8,27,3,467.79999999999995
2023-01-03,Houston,20,70,24,13,6,27,1,103.74
2023-01-03,Houston,21,70,23,10,4,26,5,648.63
2023-01-03,Houston,22,73,29,13,3,23,1,153.88
2023-01-03,Houston,23,17,4,1,0,12,0,0.0
2023-01-03,Los_Angeles,0,37,10,4,0,23,1,130.2
2023-01-03,Los_Angeles,1,37,10,6,1,20,0,0.0
2023-01-03,Los_Angeles,2,37,9,6,1,21,1,116.2
2023-01-03,Los_Angeles,3,37,10,4,1,22,0,0.0
2023-01-03,Los_Angeles,4,47,14,8,2,23,0,0.0
2023-01-03,Los_Angeles,5,32,8,3,0,21,0,0.0
2023-01-03,Los_Angeles,6,49,16,7,2,24,1,154.45
2023-01-03,Los_Angeles,7,54,15,9,5,25,3,367.87
2023-01-03,Los_Angeles,8,88,31,18,9,30,3,435.84000000000003
2023-01-03,Los_Angeles,9,104,25,30,16,33,1,145.52
2023-01-03,Los_Angeles,10,105,26,30,19,30,1,176.12
2023-01-03,Los_Angeles,11,118,30,36,21,31,5,688.71
2023-01-03,Los_Angeles,12,96,23,29,13,31,1,175.27
2023-01-03,Los_Angeles,13,58,11,16,6,25,2,225.56
2023-01-03,Los_Angeles,14,45,7,11,4,23,3,387.71000000000004
2023-01-03,Los_Angeles,15,51,8,14,5,24,0,0.0
2023-01-03,Los_Angeles,16,53,9,13,5,24,1,138.54
2023-01-03,Los_Angeles,17,67,13,18,10,26,0,0.0
2023-01-03,Los_Angeles,18,117,42,25,15,35,3,299.48
2023-01-03,Los_Angeles,19,159,59,35,24,41,2,289.6
2023-01-03,Los_Angeles,20,204,76,48,32,48,4,552.51
2023-01-03,Los_Angeles,21,179,74,37,18,41,2,283.44
2023-01-03,Los_Angeles,22,105,37,21,13,34,0,0.0
2023-01-03,Los_Angeles,23,68,23,11,6,28,2,267.23
2023-01-03,New_York,0,56,17,11,4,24,1,132.59
2023-01-03,New_York,1,42,11,5,3,23,3,432.92
2023-01-03,New_York,2,52,16,7,3,26,1,179.97
2023-01-03,New_York,3,44,11,8,1,24,0,0.0
2023-01-03,New_York,4,54,16,9,3,26,2,277.71
2023-01-03,New_York,5,52,17,8,2,25,0,0.0
2023-01-03,New_York,6,77,26,15,8,28,2,335.42999999999995
2023-01-03,New_York,7,79,28,14,7,30,0,0.0
2023-01-03,New_York,8,116,43,26,14,33,2,279.38
2023-01-03,New_York,9,147,38,45,26,38,2,262.49
2023-01-03,New_York,10,164,45,51,32,36,5,558.51
2023-01-03,New_York,11,157,41,48,28,40,3,416.09000000000003
2023-01-03,New_York,12,98,22,30,14,32,2,211.60000000000002
2023-01-03,New_York,13,92,23,27,14,28,2,308.42
2023-01-03,New_York,14,121,46,32,9,29,4,498.6
2023-01-03,New_York,15,71,15,19,8,28,1,111.58
2023-01-03,New_York,16,67,21,16,4,21,0,0.0
2023-01-03,New_York,17,94,23,27,16,27,3,354.86
2023-01-03,New_York,18,123,44,26,15,38,2,326.93
2023-01-03,New_York,19,183,69,39,27,48,4,555.14
2023-01-03,New_York,20,290,131,71,31,53,5,629.09
2023-01-03,New_York,21,247,99,56,34,54,4,483.67
2023-01-03,New_York,22,165,66,35,20,37,3,373.31
2023-01-03,New_York,23,95,36,20,10,29,2,272.45
2023-01-03,Philadelphia,0,18,3,0,0,15,0,0.0
2023-01-03,Philadelphia,1,23,4,1,0,18,0,0.0
2023-01-03,Philadelphia,2,16,2,1,0,13,1,98.71
2023-01-03,Philadelphia,3,19,3,1,0,15,0,0.0
2023-01-03,Philadelphia,4,21,2,1,0,18,0,0.0
2023-01-03,Philadelphia,5,11,0,0,0,11,0,0.0
2023-01-03,Philadelphia,6,22,3,2,1,16,0,0.0
2023-01-03,Philadelphia,7,28,6,3,0,19,0,0.0
2023-01-03,Philadelphia,8,50,16,9,2,23,2,293.55
2023-01-03,Philadelphia,9,60,12,16,8,24,1,134.73
2023-01-03,Philadelphia,10,58,11,15,7,25,4,545.98
2023-01-03,Philadelphia,11,51,9,13,5,24,3,412.07
2023-01-03,Philadelphia,12,43,7,9,2,25,1,153.58
2023-01-03,Philadelphia,13,27,3,5,1,18,0,0.0
2023-01-03,Philadelphia,14,38,9,7,1,18,0,0.0
2023-01-03,Philadelphia,15,22,2,3,1,16,1,168.31
2023-01-03,Philadelphia,16,19,1,2,1,15,0,0.0
2023-01-03,Philadelphia,17,34,4,8,1,21,0,0.0
2023-01-03,Philadelphia,18,40,11,5,2,22,0,0.0
2023-01-03,Philadelphia,19,71,26,13,6,26,3,403.46
2023-01-03,Philadelphia,20,102,35,20,13,34,2,336.84
2023-01-03,Philadelphia,21,92,34,17,6,28,0,0.0
2023-01-03,Philadelphia,22,64,23,10,2,24,1,164.23
2023-01-03,Philadelphia,23,44,11,7,3,22,0,0.0
2023-01-03,Phoenix,0,16,3,0,0,13,0,0.0
2023-01-03,Phoenix,1,19,4,1,0,14,0,0.0
2023-01-03,Phoenix,2,14,2,1,0,11,0,0.0
2023-01-03,Phoenix,3,17,2,0,0,15,0,0.0
2023-01-03,Phoenix,4,15,1,0,0,14,0,0.0
2023-01-03,Phoenix,5,16,3,1,0,12,0,0.0
2023-01-03,Phoenix,6,11,1,1,0,9,0,0.0
2023-01-03,Phoenix,7,17,2,1,0,14,0,0.0
2023-01-03,Phoenix,8,28,6,4,1,17,2,240.81
2023-01-03,Phoenix,9,33,5,6,2,20,1,147.89
2023-01-03,Phoenix,10,29,3,7,1,18,3,419.82
2023-01-03,Phoenix,11,34,5,7,0,22,0,0.0
2023-01-03,Phoenix,12,28,3,4,0,21,2,331.33000000000004
2023-01-03,Phoenix,13,19,1,2,0,16,1,153.19
2023-01-03,Phoenix,14,27,5,3,0,17,1,144.32
2023-01-03,Phoenix,15,14,0,0,0,14,0,0.0
2023-01-03,Phoenix,16,14,0,1,0,13,0,0.0
2023-01-03,Phoenix,17,22,1,3,0,18,2,254.44
2023-01-03,Phoenix,18,27,5,2,1,19,0,0.0
2023-01-03,Phoenix,19,49,14,10,1,24,1,129.15
2023-01-03,Phoenix,20,55,19,7,3,26,3,525.47
2023-01-03,Phoenix,21,50,13,7,2,24,1,140.8
2023-01-03,Phoenix,22,52,16,6,1,21,3,371.34
2023-01-03,Phoenix,23,17,2,0,0,15,1,123.64
2023-01-04,Atlanta,0,18,2,1,0,15,2,254.51
2023-01-04,Atlanta,1,9,0,0,0,9,0,0.0
2023-01-04,Atlanta,2,16,2,0,0,14,0,0.0
2023-01-04,Atlanta,3,17,1,0,0,16,0,0.0
2023-01-04,Atlanta,4,8,0,0,0,8,0,0.0
2023-01-04,Atlanta,5,19,2,1,0,16,0,0.0
2023-01-04,Atlanta,6,15,3,1,0,11,1,143.1
2023-01-04,Atlanta,7,21,5,2,0,14,0,0.0
2023-01-04,Atlanta,8,22,6,0,0,16,0,0.0
2023-01-04,Atlanta,9,30,4,6,1,19,2,260.58
2023-01-04,Atlanta,10,44,6,10,4,24,0,0.0
2023-01-04,Atlanta,11,37,4,9,1,23,0,0.0
2023-01-04,Atlanta,12,31,3,5,1,22,0,0.0
2023-01-04,Atlanta,13,24,2,4,1,17,1,122.67
2023-01-04,Atlanta,14,19,1,2,0,16,0,0.0
2023-01-04,Atlanta,15,14,0,1,0,13,0,0.0
2023-01-04,Atlanta,16,31,7,3,0,16,0,0.0
2023-01-04,Atlanta,17,28,4,6,0,17,1,132.35
2023-01-04,Atlanta,18,34,9,5,2,18,2,239.17000000000002
2023-01-04,Atlanta,19,53,15,11,3,24,1,145.71
2023-01-04,Atlanta,20,57,17,10,4,24,3,406.65999999999997
2023-01-04,Atlanta,21,58,19,9,4,22,2,247.67000000000002
2023-01-04,Atlanta,22,41,9,3,1,22,0,0.0
2023-01-04,Atlanta,23,22,3,0,0,19,1,92.44
2023-01-04,Chicago,0,16,1,1,0,14,0,0.0
2023-01-04,Chicago,1,30,8,3,0,16,1,104.32
2023-01-04,Chicago,2,17,2,1,0,13,0,0.0
2023-01-04,Chicago,3,18,2,1,0,15,0,0.0
2023-01-04,Chicago,4,20,4,2,0,14,2,228.5
2023-01-04,Chicago,5,31,8,2,0,17,3,416.41999999999996
2023-01-04,Chicago,6,19,4,1,0,14,0,0.0
2023-01-04,Chicago,7,26,5,1,0,20,3,386.57
2023-01-04,Chicago,8,52,16,7,4,25,2,274.59
2023-01-04,Chicago,9,63,14,17,6,26,0,0.0
2023-01-04,Chicago,10,74,16,21,10,27,4,610.6800000000001
2023-01-04,Chicago,11,54,9,14,5,25,1,102.75
2023-01-04,Chicago,12,60,12,16,7,25,0,0.0
2023-01-04,Chicago,13,30,3,6,3,18,0,0.0
2023-01-04,Chicago,14,30,2,7,1,20,0,0.0
2023-01-04,Chicago,15,19,1,1,1,16,0,0.0
2023-01-04,Chicago,16,32,4,7,2,18,0,0.0
2023-01-04,Chicago,17,27,2,5,0,20,1,136.2
2023-01-04,Chicago,18,69,23,12,8,26,0,0.0
2023-01-04,Chicago,19,100,38,21,9,28,2,267.5
2023-01-04,Chicago,20,103,35,20,13,35,3,414.55
2023-01-04,Chicago,21,119,48,24,11,31,4,520.39
2023-01-04,Chicago,22,79,27,14,8,27,2,297.66
2023-01-04,Chicago,23,47,13,8,2,24,0,0.0
2023-01-04,Dallas,0,6,0,0,0,6,0,0.0
2023-01-04,Dallas,1,10,1,0,0,9,0,0.0
2023-01-04,Dallas,2,13,0,0,0,13,1,109.09
2023-01-04,Dallas,3,18,2,1,0,15,1,148.71
2023-01-04,Dallas,4,10,0,0,0,10,2,344.75
2023-01-04,Dallas,5,13,1,0,0,12,2,204.17000000000002
2023-01-04,Dallas,6,17,3,1,0,13,1,103.11
2023-01-04,Dallas,7,30,6,2,0,22,0,0.0
2023-01-04,Dallas,8,31,7,2,0,22,0,0.0
2023-01-04,Dallas,9,38,5,8,2,23,2,245.92000000000002
2023-01-04,Dallas,10,53,10,13,5,25,0,0.0
2023-01-04,Dallas,11,45,7,11,5,22,1,107.65
2023-01-04,Dallas,12,36,5,7,4,20,0,0.0
2023-01-04,Dallas,13,25,3,5,1,16,3,472.57
2023-01-04,Dallas,14,16,0,2,0,14,1,128.09
2023-01-04,Dallas,15,17,1,3,1,12,1,103.82
2023-01-04,Dallas,16,17,4,1,0,9,0,0.0
2023-01-04,Dallas,17,30,3,6,1,20,1,178.77
2023-01-04,Dallas,18,54,16,9,3,26,0,0.0
2023-01-04,Dallas,19,68,23,10,7,26,0,0.0
2023-01-04,Dallas,20,61,20,10,4,25,0,0.0
2023-01-04,Dallas,21,54,14,9,2,25,0,0.0
2023-01-04,Dallas,22,53,17,6,2,24,1,125.16
2023-01-04,Dallas,23,26,6,1,0,19,0,0.0
2023-01-04,Houston,0,10,0,0,0,10,0,0.0
2023-01-04,Houston,1,19,4,1,0,14,0,0.0
2023-01-04,Houston,2,16,2,0,0,14,1,161.12
2023-01-04,Houston,3,7,0,0,0,7,0,0.0
2023-01-04,Houston,4,17,3,1,0,13,0,0.0
2023-01-04,Houston,5,16,3,1,1,11,0,0.0
2023-01-04,Houston,6,17,2,1,0,14,0,0.0
2023-01-04,Houston,7,25,2,0,0,23,3,407.76
2023-01-04,Houston,8,33,7,3,2,21,0,0.0
2023-01-04,Houston,9,39,5,9,2,23,2,317.66999999999996
2023-01-04,Houston,10,48,11,11,4,22,1,114.76
2023-01-04,Houston,11,37,3,10,2,22,0,0.0
2023-01-04,Houston,12,28,1,5,1,21,2,216.28
2023-01-04,Houston,13,14,0,1,0,13,0,0.0
2023-01-04,Houston,14,16,1,2,0,13,0,0.0
2023-01-04,Houston,15,23,2,3,0,18,1,91.78
2023-01-04,Houston,16,21,2,4,1,14,0,0.0
2023-01-04,Houston,17,38,6,10,2,20,0,0.0
2023-01-04,Houston,18,36,11,5,0,20,0,0.0
2023-01-04,Houston,19,67,22,12,6,25,1,179.9
2023-01-04,Houston,20,77,26,14,7,28,0,0.0
2023-01-04,Houston,21,84,34,14,4,25,3,470.23
2023-01-04,Houston,22,35,9,4,0,18,1,108.5
2023-01-04,Houston,23,29,6,3,0,20,1,93.47
2023-01-04,Los_Angeles,0,27,5,2,0,20,1,101.06
2023-01-04,Los_Angeles,1,46,14,9,1,22,1,136.25
2023-01-04,Los_Angeles,2,33,7,5,1,20,0,0.0
2023-01-04,Los_Angeles,3,22,4,1,0,17,0,0.0
2023-01-04,Los_Angeles,4,30,7,5,0,18,3,442.72
2023-01-04,Los_Angeles,5,32,6,4,0,22,0,0.0
2023-01-04,Los_Angeles,6,41,10,8,0,23,1,114.08
2023-01-04,Los_Angeles,7,61,20,11,5,25,2,278.75
2023-01-04,Los_Angeles,8,87,31,17,10,29,2,280.41
2023-01-04,Los_Angeles,9,118,29,37,18,34,4,562.3199999999999
2023-01-04,Los_Angeles,10,129,34,37,22,36,6,838.75
2023-01-04,Los_Angeles,11,109,27,33,17,32,4,547.46
2023-01-04,Los_Angeles,12,102,25,31,17,29,3,434.44
2023-01-04,Los_Angeles,13,62,12,18,6,26,0,0.0
2023-01-04,Los_Angeles,14,51,9,12,5,25,1,143.09
2023-01-04,Los_Angeles,15,47,7,12,4,24,2,292.93
2023-01-04,Los_Angeles,16,43,8,9,3,21,2,307.93
2023-01-04,Los_Angeles,17,68,16,18,9,25,3,351.06
2023-01-04,Los_Angeles,18,106,39,21,11,35,4,465.53
2023-01-04,Los_Angeles,19,155,57,35,22,41,4,587.24
2023-01-04,Los_Angeles,20,160,59,36,23,42,3,378.83
2023-01-04,Los_Angeles,21,165,67,34,18,40,4,515.99
2023-01-04,Los_Angeles,22,142,59,30,13,32,7,994.77
2023-01-04,Los_Angeles,23,66,22,12,4,27,1,111.09
2023-01-04,New_York,0,43,12,6,2,23,0,0.0
2023-01-04,New_York,1,50,15,7,4,24,2,206.07999999999998
2023-01-04,New_York,2,49,15,7,2,25,0,0.0
2023-01-04,New_York,3,37,9,4,2,22,0,0.0
2023-01-04,New_York,4,47,14,8,1,24,1,105.38
2023-01-04,New_York,5,61,19,8,6,28,1,90.58
2023-01-04,New_York,6,64,22,12,4,26,0,0.0
2023-01-04,New_York,7,73,25,14,7,27,2,331.35
2023-01-04,New_York,8,116,42,25,15,34,1,107.86
2023-01-04,New_York,9,160,42,49,28,41,4,570.91
2023-01-04,New_York,10,144,38,45,25,36,4,604.03
2023-01-04,New_York,11,134,34,41,23,36,6,945.03
2023-01-04,New_York,12,108,29,32,19,28,6,971.38
2023-01-04,New_York,13,85,22,24,12,27,2,284.90999999999997
2023-01-04,New_York,14,72,14,20,10,28,0,0.0
2023-01-04,New_York,15,82,31,19,6,23,1,124.09
2023-01-04,New_York,16,129,56,31,7,25,3,338.87
2023-01-04,New_York,17,91,21,28,14,28,3,492.43000000000006
2023-01-04,New_York,18,122,44,26,15,37,2,260.96999999999997
2023-01-04,New_York,19,255,107,60,32,52,4,512.15
2023-01-04,New_York,20,241,96,55,33,53,8,938.8
2023-01-04,New_York,21,246,101,56,31,52,10,1413.43
2023-01-04,New_York,22,196,82,42,20,40,5,621.69
2023-01-04,New_York,23,81,27,16,8,29,0,0.0
2023-01-04,Philadelphia,0,20,3,0,0,17,0,0.0
2023-01-04,Philadelphia,1,13,0,0,0,13,0,0.0
2023-01-04,Philadelphia,2,19,1,0,0,18,0,0.0
2023-01-04,Philadelphia,3,16,2,1,0,13,0,0.0
2023-01-04,Philadelphia,4,17,3,1,0,13,1,149.79
2023-01-04,Philadelphia,5,21,4,1,0,16,0,0.0
2023-01-04,Philadelphia,6,16,1,1,0,14,0,0.0
2023-01-04,Philadelphia,7,29,6,2,1,20,2,266.75
2023-01-04,Philadelphia,8,33,7,3,2,21,0,0.0
2023-01-04,Philadelphia,9,42,7,9,3,23,2,238.42000000000002
2023-01-04,Philadelphia,10,60,13,16,6,25,0,0.0
2023-01-04,Philadelphia,11,69,14,20,9,25,1,99.34
2023-01-04,Philadelphia,12,35,4,9,1,21,0,0.0
2023-01-04,Philadelphia,13,35,4,8,2,21,1,134.34
2023-01-04,Philadelphia,14,26,3,5,0,18,3,359.05
2023-01-04,Philadelphia,15,16,0,1,0,15,1,145.28
2023-01-04,Philadelphia,16,30,3,3,1,20,1,179.4
2023-01-04,Philadelphia,17,32,4,7,1,20,0,0.0
2023-01-04,Philadelphia,18,58,18,9,5,26,1,172.76
2023-01-04,Philadelphia,19,77,27,14,6,27,1,158.51
2023-01-04,Philadelphia,20,83,29,18,9,27,2,210.57
2023-01-04,Philadelphia,21,92,34,17,8,29,1,173.16
2023-01-04,Philadelphia,22,58,21,10,1,22,3,427.34
2023-01-04,Philadelphia,23,35,10,3,1,21,2,229.78
2023-01-04,Phoenix,0,15,1,1,0,13,0,0.0
2023-01-04,Phoenix,1,14,1,0,0,13,0,0.0
2023-01-04,Phoenix,2,16,2,0,0,14,1,159.87
2023-01-04,Phoenix,3,12,1,0,0,11,0,0.0
2023-01-04,Phoenix,4,11,0,0,0,11,0,0.0
2023-01-04,Phoenix,5,11,0,0,0,11,0,0.0
2023-01-04,Phoenix,6,13,2,0,0,11,1,120.88
2023-01-04,Phoenix,7,28,5,2,0,21,3,365.33
2023-01-04,Phoenix,8,25,4,1,0,20,1,157.6
2023-01-04,Phoenix,9,42,8,10,2,22,4,651.04
2023-01-04,Phoenix,10,41,5,12,4,20,2,248.63
2023-01-04,Phoenix,11,28,2,4,2,20,0,0.0
2023-01-04,Phoenix,12,29,2,7,1,19,0,0.0
2023-01-04,Phoenix,13,18,0,3,0,15,0,0.0
2023-01-04,Phoenix,14,21,3,3,1,14,0,0.0
2023-01-04,Phoenix,15,14,0,1,0,13,1,102.76
2023-01-04,Phoenix,16,13,0,1,0,11,0,0.0
2023-01-04,Phoenix,17,31,2,5,0,23,2,260.44
2023-01-04,Phoenix,18,41,11,5,2,23,1,143.16
2023-01-04,Phoenix,19,48,16,7,1,22,0,0.0
2023-01-04,Phoenix,20,54,17,8,3,26,2,298.68
2023-01-04,Phoenix,21,59,18,10,3,28,0,0.0
2023-01-04,Phoenix,22,45,13,5,1,22,1,173.86
2023-01-04,Phoenix,23,23,6,2,1,14,0,0.0
2023-01-05,Atlanta,0,12,0,0,0,12,0,0.0
2023-01-05,Atlanta,1,8,0,0,0,8,0,0.0
2023-01-05,Atlanta,2,17,2,0,0,15,0,0.0
2023-01-05,Atlanta,3,10,0,0,0,10,0,0.0
2023-01-05,Atlanta,4,8,1,0,0,7,0,0.0
2023-01-05,Atlanta,5,21,3,0,0,18,1,96.66
2023-01-05,Atlanta,6,15,1,1,0,13,0,0.0
2023-01-05,Atlanta,7,31,7,2,0,22,0,0.0
2023-01-05,Atlanta,8,29,7,2,0,20,0,0.0
2023-01-05,Atlanta,9,34,5,8,1,20,1,155.85
2023-01-05,Atlanta,10,49,10,12,4,23,2,183.87
2023-01-05,Atlanta,11,35,4,7,1,23,1,174.98
2023-01-05,Atlanta,12,39,6,9,3,21,1,116.46
2023-01-05,Atlanta,13,25,2,3,0,19,0,0.0
2023-01-05,Atlanta,14,20,1,4,0,15,1,147.64
2023-01-05,Atlanta,15,13,0,1,0,12,0,0.0
2023-01-05,Atlanta,16,15,0,3,0,12,1,97.53
2023-01-05,Atlanta,17,28,3,5,1,19,1,109.74
2023-01-05,Atlanta,18,34,8,3,0,21,2,233.02999999999997
2023-01-05,Atlanta,19,53,15,9,4,25,1,107.21
2023-01-05,Atlanta,20,65,21,11,4,25,3,425.0
2023-01-05,Atlanta,21,66,22,10,5,25,1,142.99
2023-01-05,Atlanta,22,35,8,5,0,22,0,0.0
2023-01-05,Atlanta,23,36,10,5,0,21,1,97.97
2023-01-05,Chicago,0,18,3,1,0,14,1,177.86
2023-01-05,Chicago,1,19,2,1,0,15,0,0.0
2023-01-05,Chicago,2,25,6,2,0,17,0,0.0
2023-01-05,Chicago,3,12,1,0,0,11,0,0.0
2023-01-05,Chicago,4,23,5,4,1,13,1,135.75
2023-01-05,Chicago,5,19,4,0,0,15,0,0.0
2023-01-05,Chicago,6,21,4,1,0,16,0,0.0
2023-01-05,Chicago,7,42,11,6,1,24,0,0.0
2023-01-05,Chicago,8,51,15,8,3,25,1,138.94
2023-01-05,Chicago,9,75,16,21,10,28,3,457.76
2023-01-05,Chicago,10,74,17,21,10,26,3,373.52
2023-01-05,Chicago,11,66,13,19,6,28,1,117.51
2023-01-05,Chicago,12,51,9,13,5,24,2,304.91999999999996
2023-01-05,Chicago,13,47,7,12,4,22,0,0.0
2023-01-05,Chicago,14,24,0,5,0,19,0,0.0
2023-01-05,Chicago,15,26,3,3,1,18,0,0.0
2023-01-05,Chicago,16,14,0,2,0,12,2,274.78
2023-01-05,Chicago,17,52,10,13,5,24,1,93.62
2023-01-05,Chicago,18,75,27,15,4,27,1,98.73
2023-01-05,Chicago,19,94,34,19,9,32,3,395.11
2023-01-05,Chicago,20,126,49,22,14,32,1,175.93
2023-01-05,Chicago,21,93,32,17,9,31,5,619.42
2023-01-05,Chicago,22,59,18,10,4,27,1,170.44
2023-01-05,Chicago,23,38,10,6,0,22,0,0.0
2023-01-05,Dallas,0,15,1,0,0,14,1,109.96
2023-01-05,Dallas,1,16,3,0,0,13,1,119.39
2023-01-05,Dallas,2,16,1,0,0,15,0,0.0
2023-01-05,Dallas,3,19,3,0,0,16,1,106.88
2023-01-05,Dallas,4,19,2,2,0,15,1,174.58
2023-01-05,Dallas,5,7,0,0,0,7,0,0.0
2023-01-05,Dallas,6,21,4,2,0,15,1,171.34
2023-01-05,Dallas,7,25,4,3,0,18,0,0.0
2023-01-05,Dallas,8,35,9,4,1,21,0,0.0
2023-01-05,Dallas,9,45,8,11,4,22,1,113.48
2023-01-05,Dallas,10,38,5,9,2,22,1,153.81
2023-01-05,Dallas,11,45,5,12,4,24,0,0.0
2023-01-05,Dallas,12,36,5,7,2,22,0,0.0
2023-01-05,Dallas,13,19,1,2,0,14,1,126.38
2023-01-05,Dallas,14,14,0,0,0,14,0,0.0
2023-01-05,Dallas,15,21,0,2,0,19,0,0.0
2023-01-05,Dallas,16,17,2,3,0,12,0,0.0
2023-01-05,Dallas,17,24,2,2,1,19,0,0.0
2023-01-05,Dallas,18,46,12,6,3,25,1,105.95
2023-01-05,Dallas,19,55,17,10,2,26,2,223.81
2023-01-05,Dallas,20,65,21,12,5,25,3,282.3
2023-01-05,Dallas,21,69,24,12,4,25,2,275.62
2023-01-05,Dallas,22,35,8,6,0,21,1,178.99
2023-01-05,Dallas,23,27,6,2,0,19,0,0.0
2023-01-05,Houston,0,21,2,0,0,19,0,0.0
2023-01-05,Houston,1,17,2,0,0,14,0,0.0
2023-01-05,Houston,2,16,1,0,0,15,0,0.0
2023-01-05,Houston,3,16,3,1,0,12,0,0.0
2023-01-05,Houston,4,25,6,1,1,17,1,157.21
2023-01-05,Houston,5,24,4,1,0,19,0,0.0
2023-01-05,Houston,6,20,4,0,0,16,0,0.0
2023-01-05,Houston,7,22,4,0,0,18,1,122.89
2023-01-05,Houston,8,40,10,7,1,22,1,121.21
2023-01-05,Houston,9,45,8,9,4,24,1,145.41
2023-01-05,Houston,10,52,9,14,5,24,1,138.36
2023-01-05,Houston,11,61,11,16,7,27,1,123.92
2023-01-05,Houston,12,37,7,9,3,18,1,155.22
2023-01-05,Houston,13,29,2,5,0,20,0,0.0
2023-01-05,Houston,14,21,1,3,0,17,0,0.0
2023-01-05,Houston,15,21,0,3,0,16,0,0.0
2023-01-05,Houston,16,11,0,1,0,10,1,173.34
2023-01-05,Houston,17,20,3,3,0,14,0,0.0
2023-01-05,Houston,18,49,14,8,2,25,0,0.0
2023-01-05,Houston,19,57,19,11,4,23,0,0.0
2023-01-05,Houston,20,65,22,9,5,23,1,103.12
2023-01-05,Houston,21,75,25,13,6,25,2,291.93
2023-01-05,Houston,22,37,10,5,0,22,0,0.0
2023-01-05,Houston,23,30,7,2,0,21,1,131.04
2023-01-05,Los_Angeles,0,44,13,7,2,22,2,228.66
2023-01-05,Los_Angeles,1,44,14,6,0,23,1,121.13
2023-01-05,Los_Angeles,2,37,10,3,1,23,0,0.0
2023-01-05,Los_Angeles,3,37,10,5,0,22,2,225.72
2023-01-05,Los_Angeles,4,35,9,2,2,22,0,0.0
2023-01-05,Los_Angeles,5,37,10,4,1,21,2,312.01
2023-01-05,Los_Angeles,6,35,6,4,1,23,0,0.0
2023-01-05,Los_Angeles,7,65,19,12,6,28,0,0.0
2023-01-05,Los_Angeles,8,92,32,18,11,31,1,144.88
2023-01-05,Los_Angeles,9,119,30,36,20,33,0,0.0
2023-01-05,Los_Angeles,10,126,33,38,23,32,3,375.64
2023-01-05,Los_Angeles,11,114,29,34,17,34,5,599.61
2023-01-05,Los_Angeles,12,105,26,31,16,32,0,0.0
2023-01-05,Los_Angeles,13,66,16,17,7,24,3,447.32000000000005
2023-01-05,Los_Angeles,14,47,8,12,4,23,1,161.68
2023-01-05,Los_Angeles,15,53,10,13,5,23,2,243.98000000000002
2023-01-05,Los_Angeles,16,36,4,8,0,24,1,162.49
2023-01-05,Los_Angeles,17,61,13,16,6,26,1,96.58
2023-01-05,Los_Angeles,18,107,37,22,15,33,3,382.99
2023-01-05,Los_Angeles,19,162,60,35,22,45,2,185.89
2023-01-05,Los_Angeles,20,228,91,49,29,51,3,348.78000000000003
2023-01-05,Los_Angeles,21,343,176,82,27,44,15,1964.98
2023-01-05,Los_Angeles,22,113,40,24,15,33,2,237.88
2023-01-05,Los_Angeles,23,69,22,12,7,28,2,328.32
2023-01-05,New_York,0,52,18,8,2,24,2,219.53
2023-01-05,New_York,1,40,12,6,2,20,1,174.5
2023-01-05,New_York,2,44,12,6,2,24,2,232.57
2023-01-05,New_York,3,47,12,6,3,26,2,329.92
2023-01-05,New_York,4,43,13,6,2,22,0,0.0
2023-01-05,New_York,5,46,13,7,2,24,1,93.98
2023-01-05,New_York,6,58,19,9,4,24,0,0.0
2023-01-05,New_York,7,86,30,17,8,31,4,526.51
2023-01-05,New_York,8,115,42,23,14,36,4,435.87
2023-01-05,New_York,9,141,37,44,25,35,4,605.47
2023-01-05,New_York,10,175,48,54,34,39,9,1194.53
2023-01-05,New_York,11,148,38,45,24,41,5,582.81
2023-01-05,New_York,12,116,28,35,19,34,2,252.87
2023-01-05,New_York,13,83,21,22,11,27,2,249.81
2023-01-05,New_York,14,82,19,23,11,29,2,280.41999999999996
