date,dma,sessions,direct_sessions,organic_sessions,paid_sessions,social_sessions,conversions,revenue
2023-08-19,Philadelphia,669,136,91,22,407,18,2140.5299999999997
2023-08-19,Phoenix,475,66,53,6,341,15,1984.35
2023-08-20,Atlanta,463,64,49,7,342,13,1615.6599999999999
2023-08-20,Chicago,711,140,112,29,425,16,2151.14
2023-08-20,Dallas,513,83,59,15,352,12,1595.09
2023-08-20,Houston,504,87,62,9,342,6,908.36
2023-08-20,Los_Angeles,1433,443,309,106,570,35,4422.54
2023-08-20,New_York,1730,519,391,186,630,45,6089.88
2023-08-20,Philadelphia,605,118,78,13,391,11,1511.56
2023-08-20,Phoenix,417,51,25,2,337,8,1197.86
2023-08-21,Atlanta,557,92,63,14,380,14,1971.35
2023-08-21,Chicago,992,244,180,71,492,20,2589.64
2023-08-21,Dallas,626,123,86,20,386,20,2671.9
2023-08-21,Houston,685,135,95,24,423,17,2104.09
2023-08-21,Los_Angeles,1692,510,363,175,628,35,4421.38
2023-08-21,New_York,2105,656,486,245,710,55,7144.49
2023-08-21,Philadelphia,772,162,122,41,440,19,2557.75
2023-08-21,Phoenix,554,101,64,12,367,15,1962.12
2023-08-22,Atlanta,632,144,85,12,377,21,2657.85
2023-08-22,Chicago,1007,248,178,70,500,30,4120.25
2023-08-22,Dallas,631,123,88,25,387,21,3067.92
2023-08-22,Houston,597,112,76,18,384,13,1607.21
2023-08-22,Los_Angeles,1660,492,348,174,632,57,7650.79
2023-08-22,New_York,2093,649,480,255,694,56,7735.88
2023-08-22,Philadelphia,805,207,129,28,429,24,3206.28
2023-08-22,Phoenix,544,91,59,8,379,6,723.68
2023-08-23,Atlanta,528,86,63,13,360,13,1819.96
2023-08-23,Chicago,912,213,158,60,475,17,2309.2
2023-08-23,Dallas,598,110,78,16,387,15,2038.6699999999998
2023-08-23,Houston,664,120,93,24,425,19,2661.46
2023-08-23,Los_Angeles,1603,465,348,168,618,41,5758.849999999999
2023-08-23,New_York,2087,650,478,256,700,48,6680.48
2023-08-23,Philadelphia,745,142,115,41,443,21,3045.27
2023-08-23,Phoenix,538,94,55,10,373,10,1381.32
2023-08-24,Atlanta,566,108,74,21,363,13,1695.03
2023-08-24,Chicago,948,220,165,64,498,25,3364.5299999999997
2023-08-24,Dallas,613,113,83,22,393,17,2379.9
2023-08-24,Houston,655,116,95,28,414,14,1866.82
2023-08-24,Los_Angeles,1653,464,362,185,638,47,6425.49
2023-08-24,New_York,2151,655,493,270,733,45,6458.89
2023-08-24,Philadelphia,791,175,121,43,447,17,2251.33
2023-08-24,Phoenix,561,87,73,14,387,12,1455.16
2023-08-25,Atlanta,589,106,74,19,390,10,1182.92
2023-08-25,Chicago,1040,252,189,71,519,23,3184.23
2023-08-25,Dallas,623,110,88,23,399,8,999.75
2023-08-25,Houston,686,134,100,29,421,15,1915.86
2023-08-25,Los_Angeles,1787,527,402,200,651,38,5373.53
2023-08-25,New_York,2408,792,574,288,743,68,8981.59
2023-08-25,Philadelphia,864,197,139,58,463,20,2612.96
2023-08-25,Phoenix,578,110,73,15,376,9,1206.46
2023-08-26,Atlanta,495,88,46,8,341,13,1797.42
2023-08-26,Chicago,893,217,146,47,463,21,2794.2
2023-08-26,Dallas,543,96,57,11,372,13,1914.91
2023-08-26,Houston,679,173,100,13,372,19,2478.18
2023-08-26,Los_Angeles,1434,424,292,126,570,41,5821.7
2023-08-26,New_York,1878,600,419,200,642,52,7184.08
2023-08-26,Philadelphia,717,161,105,21,416,18,2516.84
2023-08-26,Phoenix,497,73,52,7,354,10,1291.62
2023-08-27,Atlanta,503,77,47,6,371,14,1916.87
2023-08-27,Chicago,709,147,103,36,423,16,2260.08
2023-08-27,Dallas,483,68,49,9,353,13,1832.58
2023-08-27,Houston,615,174,93,7,332,18,2617.73
2023-08-27,Los_Angeles,1276,337,257,109,567,30,4176.48
2023-08-27,New_York,1907,630,429,189,652,60,7548.95
2023-08-27,Philadelphia,627,106,92,29,400,19,2646.89
2023-08-27,Phoenix,439,61,39,5,332,11,1422.1
2023-08-28,Atlanta,559,91,77,15,373,14,1831.58
2023-08-28,Chicago,944,213,170,61,496,28,3832.28
2023-08-28,Dallas,640,115,90,20,411,11,1331.85
2023-08-28,Houston,653,121,88,29,411,10,1367.44
2023-08-28,Los_Angeles,1671,499,357,165,641,41,5762.59
2023-08-28,New_York,2023,620,466,252,679,41,5475.83
2023-08-28,Philadelphia,733,147,111,31,440,19,2638.44
2023-08-28,Phoenix,534,84,65,12,368,14,1925.1100000000001
2023-08-29,Atlanta,572,94,66,9,391,13,1767.73
2023-08-29,Chicago,966,216,174,67,501,33,4322.31
2023-08-29,Dallas,632,116,92,23,398,15,2031.73
2023-08-29,Houston,692,146,99,27,410,7,1044.82
2023-08-29,Los_Angeles,1628,478,351,157,626,34,4634.63
2023-08-29,New_York,2154,680,501,256,695,52,7294.29
2023-08-29,Philadelphia,831,173,147,49,453,13,1770.71
2023-08-29,Phoenix,511,75,56,10,367,17,2246.57
2023-08-30,Atlanta,565,91,67,16,385,22,2933.71
2023-08-30,Chicago,945,225,165,68,476,21,3152.55
2023-08-30,Dallas,589,102,74,21,388,23,2937.59
2023-08-30,Houston,676,122,97,34,414,25,3026.78
2023-08-30,Los_Angeles,1691,484,373,182,644,42,5624.47
2023-08-30,New_York,2116,661,486,250,707,42,5751.48
2023-08-30,Philadelphia,719,141,107,40,428,20,2679.38
2023-08-30,Phoenix,542,93,62,12,368,14,1918.6
2023-08-31,Atlanta,564,90,66,22,381,20,2854.66
2023-08-31,Chicago,1013,257,185,60,501,36,5043.47
2023-08-31,Dallas,616,125,83,18,382,15,2047.81
2023-08-31,Houston,689,140,101,30,414,14,1986.61
2023-08-31,Los_Angeles,1651,487,362,168,622,31,4244.87
2023-08-31,New_York,2211,690,513,281,723,52,7479.97
2023-08-31,Philadelphia,842,198,138,47,453,19,2726.09
2023-08-31,Phoenix,532,82,64,15,367,15,2092.83
2023-09-01,Atlanta,729,151,115,32,425,16,2106.32
2023-09-01,Chicago,1412,445,291,111,551,46,6299.79
2023-09-01,Dallas,805,198,129,40,425,23,3138.33
2023-09-01,Houston,808,174,133,45,446,13,1788.44
2023-09-01,Los_Angeles,2005,621,449,236,683,43,5882.15
2023-09-01,New_York,2698,895,652,352,779,64,9101.86
2023-09-01,Philadelphia,991,242,173,68,496,22,2897.11
2023-09-01,Phoenix,653,119,99,23,407,18,2445.6800000000003
2023-09-02,Atlanta,552,98,62,11,374,7,954.5
2023-09-02,Chicago,912,209,159,58,483,21,2787.31
2023-09-02,Dallas,599,105,79,17,394,18,2525.92
2023-09-02,Houston,660,147,93,22,386,20,2685.65
2023-09-02,Los_Angeles,1523,425,317,159,615,32,4352.73
2023-09-02,New_York,2078,642,479,240,704,45,6156.49
2023-09-02,Philadelphia,755,160,121,29,439,16,2141.92
2023-09-02,Phoenix,530,82,56,15,372,8,1000.0
2023-09-03,Atlanta,681,177,104,15,373,23,2992.02
2023-09-03,Chicago,893,205,154,59,464,31,4167.8
2023-09-03,Dallas,561,89,63,19,380,16,2091.94
2023-09-03,Houston,541,101,66,17,351,11,1515.39
2023-09-03,Los_Angeles,1487,420,312,142,599,34,4640.45
2023-09-03,New_York,2025,638,466,225,679,53,7283.6
2023-09-03,Philadelphia,674,134,96,22,412,13,1847.1
2023-09-03,Phoenix,485,75,49,13,341,10,1276.98
2023-09-04,Atlanta,537,93,62,12,359,13,1859.22
2023-09-04,Chicago,810,183,128,50,440,17,2170.71
2023-09-04,Dallas,591,121,69,13,376,18,2410.05
2023-09-04,Houston,634,143,94,14,375,16,2219.05
2023-09-04,Los_Angeles,1358,373,280,133,564,39,5386.6
2023-09-04,New_York,1841,551,405,203,671,40,5324.48
2023-09-04,Philadelphia,651,123,92,23,404,19,2439.7400000000002
2023-09-04,Phoenix,507,100,64,7,327,13,1956.84
2023-09-05,Atlanta,649,122,91,24,409,8,1077.86
2023-09-05,Chicago,1083,282,195,76,518,30,4047.28
2023-09-05,Dallas,733,158,110,33,419,14,1787.5500000000002
2023-09-05,Houston,734,160,117,41,410,14,1886.81
2023-09-05,Los_Angeles,1862,553,424,220,659,38,4812.83
2023-09-05,New_York,2455,799,574,307,754,61,8424.33
2023-09-05,Philadelphia,915,210,156,57,483,10,1410.36
2023-09-05,Phoenix,563,92,71,12,385,11,1352.92
2023-09-06,Atlanta,653,120,90,23,408,16,2273.17
2023-09-06,Chicago,1063,277,196,80,502,23,3138.9900000000002
2023-09-06,Dallas,703,141,90,31,430,19,2636.45
2023-09-06,Houston,886,246,148,34,443,21,3002.23
2023-09-06,Los_Angeles,1807,540,396,198,656,46,6095.66
2023-09-06,New_York,2343,752,553,283,737,53,7729.91
2023-09-06,Philadelphia,932,216,168,62,473,25,3472.89
2023-09-06,Phoenix,568,88,75,14,384,13,1893.23
2023-09-07,Atlanta,654,134,92,26,400,14,1621.45
2023-09-07,Chicago,1096,288,204,65,517,20,2781.09
2023-09-07,Dallas,686,147,99,21,406,18,2523.98
2023-09-07,Houston,829,217,145,33,421,20,2633.89
2023-09-07,Los_Angeles,2063,677,470,216,673,58,7897.93
2023-09-07,New_York,2446,774,577,319,764,58,7986.98
2023-09-07,Philadelphia,917,219,154,56,470,20,2446.2
2023-09-07,Phoenix,897,324,160,18,383,25,3348.78
2023-09-08,Atlanta,722,140,109,32,434,16,2173.99
2023-09-08,Chicago,1215,317,241,103,540,33,4304.56
2023-09-08,Dallas,746,157,128,36,417,19,2662.01
2023-09-08,Houston,754,161,105,34,440,25,3354.38
2023-09-08,Los_Angeles,1871,558,416,216,675,44,6400.93
2023-09-08,New_York,2703,866,655,359,804,69,8963.65
2023-09-08,Philadelphia,889,193,154,64,474,21,2819.35
2023-09-08,Phoenix,637,123,85,22,396,16,2171.85
2023-09-09,Atlanta,573,91,73,22,386,20,2768.81
2023-09-09,Chicago,917,206,157,58,492,16,2188.9
2023-09-09,Dallas,564,100,70,18,371,11,1280.64
2023-09-09,Houston,599,110,85,22,382,11,1491.74
2023-09-09,Los_Angeles,1483,410,318,148,602,28,3696.0
2023-09-09,New_York,2055,631,472,254,694,48,6451.42
2023-09-09,Philadelphia,762,148,119,41,450,11,1389.31
2023-09-09,Phoenix,521,84,64,12,357,16,2310.19
2023-09-10,Atlanta,516,73,57,7,374,20,2641.41
2023-09-10,Chicago,823,172,139,46,462,23,3029.25
2023-09-10,Dallas,557,99,64,18,366,13,1711.07
2023-09-10,Houston,550,75,64,12,394,15,2187.1800000000003
2023-09-10,Los_Angeles,1478,428,309,138,592,40,5427.35
2023-09-10,New_York,1980,625,438,212,687,57,7681.91
2023-09-10,Philadelphia,707,146,103,28,422,10,1368.49
2023-09-10,Phoenix,475,67,37,8,355,15,2172.21
2023-09-11,Atlanta,626,121,88,24,388,13,1615.41
2023-09-11,Chicago,1179,348,221,72,515,26,3624.33
2023-09-11,Dallas,652,134,89,23,395,16,2259.08
2023-09-11,Houston,690,146,92,30,411,18,2452.34
2023-09-11,Los_Angeles,1871,566,419,208,666,46,5950.9800000000005
2023-09-11,New_York,2420,793,563,298,751,65,8800.47
2023-09-11,Philadelphia,921,227,156,61,466,31,4290.54
2023-09-11,Phoenix,625,128,85,26,379,17,2370.69
2023-09-12,Atlanta,626,121,80,29,381,16,2295.62
2023-09-12,Chicago,1118,279,211,93,519,26,3753.0
2023-09-12,Dallas,684,159,97,19,399,25,3416.7200000000003
2023-09-12,Houston,810,218,135,35,409,27,3820.82
2023-09-12,Los_Angeles,1839,562,409,195,662,52,7003.37
2023-09-12,New_York,2434,784,579,303,746,75,9977.28
2023-09-12,Philadelphia,855,200,141,59,443,15,2051.35
2023-09-12,Phoenix,620,117,80,23,388,14,1974.98
2023-09-13,Atlanta,705,159,109,23,404,15,2059.87
2023-09-13,Chicago,1095,275,195,76,533,31,4374.68
2023-09-13,Dallas,631,125,83,19,392,19,2642.51
2023-09-13,Houston,791,177,121,48,425,21,2777.94
2023-09-13,Los_Angeles,2012,630,455,229,677,44,6026.6
2023-09-13,New_York,2415,795,568,294,729,53,6815.26
2023-09-13,Philadelphia,858,199,140,57,450,24,3400.49
2023-09-13,Phoenix,549,95,63,14,364,16,2303.07
2023-09-14,Atlanta,664,133,90,24,407,11,1491.19
2023-09-14,Chicago,1080,263,198,83,528,24,3090.62
2023-09-14,Dallas,654,130,91,27,397,16,2064.16
2023-09-14,Houston,775,170,119,36,440,12,1592.79
2023-09-14,Los_Angeles,1886,574,421,218,663,44,6019.95
2023-09-14,New_York,2569,854,604,329,769,65,8389.52
2023-09-14,Philadelphia,863,195,152,55,459,16,2051.83
2023-09-14,Phoenix,568,103,72,19,369,10,1343.79
2023-09-15,Atlanta,701,142,104,22,421,17,2057.49
2023-09-15,Chicago,1177,309,230,90,534,33,4433.34
2023-09-15,Dallas,767,165,122,37,435,14,2037.37
2023-09-15,Houston,761,149,119,32,451,17,2120.2
2023-09-15,Los_Angeles,2047,633,470,234,696,59,8347.98
2023-09-15,New_York,2750,931,664,350,783,75,9978.2
2023-09-15,Philadelphia,934,216,155,57,495,24,3201.14
2023-09-15,Phoenix,639,127,85,28,388,16,2085.46
2023-09-16,Atlanta,568,112,69,12,357,9,1280.73
2023-09-16,Chicago,891,210,148,47,473,12,1571.5
2023-09-16,Dallas,576,104,68,14,379,17,2324.55
2023-09-16,Houston,632,126,80,23,390,12,1666.61
2023-09-16,Los_Angeles,1577,460,332,148,625,30,4029.19
2023-09-16,New_York,2120,688,481,241,682,49,6753.04
2023-09-16,Philadelphia,784,172,121,31,444,26,3454.2200000000003
2023-09-16,Phoenix,526,85,56,6,366,10,1280.09
2023-09-17,Atlanta,511,79,50,8,371,12,1451.99
2023-09-17,Chicago,834,170,132,55,477,18,2480.35
2023-09-17,Dallas,578,102,70,12,389,8,1025.63
2023-09-17,Houston,718,187,108,15,397,17,2219.55
2023-09-17,Los_Angeles,1686,556,369,148,603,44,6158.03
2023-09-17,New_York,1853,556,408,206,677,48,6923.43
2023-09-17,Philadelphia,679,134,96,24,424,17,2109.8
2023-09-17,Phoenix,540,120,64,12,339,13,1773.9
2023-09-18,Atlanta,675,127,97,25,421,20,2691.69
2023-09-18,Chicago,1009,240,191,79,497,24,3230.79
2023-09-18,Dallas,719,158,115,36,403,11,1625.8
2023-09-18,Houston,712,144,106,34,419,24,3144.44
2023-09-18,Los_Angeles,1773,538,399,188,640,52,6655.99
2023-09-18,New_York,2384,758,562,307,745,48,6630.16
2023-09-18,Philadelphia,889,205,142,49,490,25,3280.88
2023-09-18,Phoenix,568,101,72,15,375,15,1971.2
2023-09-19,Atlanta,608,106,78,23,400,20,2519.27
2023-09-19,Chicago,1065,272,191,81,511,23,2944.86
2023-09-19,Dallas,699,156,100,26,409,22,3033.68
2023-09-19,Houston,753,155,111,40,444,14,1701.16
2023-09-19,Los_Angeles,1714,499,371,186,655,39,5400.13
2023-09-19,New_York,2409,754,564,319,765,60,8067.24
2023-09-19,Philadelphia,882,203,146,58,471,20,2764.56
2023-09-19,Phoenix,722,200,121,18,379,23,3004.68
2023-09-20,Atlanta,620,105,82,21,408,12,1783.85
2023-09-20,Chicago,1048,257,186,82,520,17,2213.67
2023-09-20,Dallas,662,122,90,30,414,11,1491.53
2023-09-20,Houston,748,162,116,34,429,18,2520.93
2023-09-20,Los_Angeles,1838,557,400,210,661,42,5840.36
2023-09-20,New_York,2432,779,576,310,752,62,8722.2
2023-09-20,Philadelphia,1102,344,205,61,476,33,4262.15
2023-09-20,Phoenix,610,116,80,20,388,15,1967.97
2023-09-21,Atlanta,679,134,95,26,415,25,3167.14
2023-09-21,Chicago,1171,320,227,88,521,29,3684.96
2023-09-21,Dallas,741,145,106,32,447,18,2637.76
2023-09-21,Houston,779,175,118,36,436,15,2083.06
2023-09-21,Los_Angeles,2043,677,465,215,670,50,6673.64
2023-09-21,New_York,2397,750,567,310,755,56,7765.55
2023-09-21,Philadelphia,897,204,155,53,473,23,3173.69
2023-09-21,Phoenix,596,104,74,15,392,17,2475.22
2023-09-22,Atlanta,719,148,108,35,426,22,2906.17
2023-09-22,Chicago,1204,311,238,97,554,37,4923.4
2023-09-22,Dallas,714,148,109,32,418,11,1443.09
2023-09-22,Houston,736,162,112,36,423,14,1871.5700000000002
2023-09-22,Los_Angeles,2017,612,458,241,698,53,6998.44
2023-09-22,New_York,2626,835,624,352,806,59,7910.74
2023-09-22,Philadelphia,937,209,162,61,498,22,3030.54
2023-09-22,Phoenix,627,123,84,20,396,17,2176.78
2023-09-23,Atlanta,537,92,64,13,355,8,1046.71
2023-09-23,Chicago,1032,270,184,72,490,21,2895.51
2023-09-23,Dallas,598,119,77,18,372,13,1787.55
2023-09-23,Houston,637,125,89,23,382,18,2549.8
2023-09-23,Los_Angeles,1627,470,348,164,622,34,4191.77
2023-09-23,New_York,2064,653,469,233,694,61,8091.55
2023-09-23,Philadelphia,766,155,123,32,446,23,2968.16
2023-09-23,Phoenix,581,103,66,14,388,18,2493.42
2023-09-24,Atlanta,500,82,64,12,340,11,1521.2
2023-09-24,Chicago,892,190,151,62,483,24,3108.37
2023-09-24,Dallas,643,158,93,12,371,26,3522.12
2023-09-24,Houston,550,91,64,17,375,11,1545.34
2023-09-24,Los_Angeles,1471,413,303,148,601,36,4556.13
2023-09-24,New_York,1998,604,454,234,698,40,5077.82
2023-09-24,Philadelphia,693,146,96,25,419,17,2356.9500000000003
2023-09-24,Phoenix,489,73,49,5,360,11,1573.93
2023-09-25,Atlanta,580,103,79,18,376,14,1761.21
2023-09-25,Chicago,1145,299,219,84,528,35,5019.12
2023-09-25,Dallas,669,128,99,29,408,8,1074.72
2023-09-25,Houston,710,133,107,31,431,20,2762.81
2023-09-25,Los_Angeles,1879,571,425,201,667,54,7282.67
2023-09-25,New_York,2431,770,567,312,766,66,8451.83
2023-09-25,Philadelphia,841,185,137,49,467,20,2896.09
2023-09-25,Phoenix,728,201,122,17,381,17,2384.67
2023-09-26,Atlanta,625,122,82,24,384,22,3028.71
2023-09-26,Chicago,1091,267,208,83,517,21,2618.9
2023-09-26,Dallas,709,152,104,27,413,18,2427.65
2023-09-26,Houston,758,156,118,28,436,19,2312.41
2023-09-26,Los_Angeles,1950,596,439,216,682,57,7838.73
2023-09-26,New_York,2479,819,590,293,758,64,8685.6
2023-09-26,Philadelphia,917,214,151,60,477,28,3786.56
2023-09-26,Phoenix,623,120,79,20,397,20,2828.8
2023-09-27,Atlanta,625,116,91,26,389,21,2937.73
2023-09-27,Chicago,1055,260,191,88,513,17,2308.3
2023-09-27,Dallas,816,218,136,32,421,24,2957.29
2023-09-27,Houston,687,132,100,40,413,28,3802.98
2023-09-27,Los_Angeles,1816,541,405,206,660,40,5465.05
2023-09-27,New_York,2311,717,552,299,735,42,5438.76
2023-09-27,Philadelphia,925,239,159,51,470,24,3122.01
2023-09-27,Phoenix,603,109,82,22,385,17,2240.71
2023-09-28,Atlanta,664,128,97,25,409,8,960.46
2023-09-28,Chicago,1113,311,209,69,516,25,3551.55
2023-09-28,Dallas,727,142,103,31,449,17,2272.75
2023-09-28,Houston,801,164,129,50,449,18,2329.6
2023-09-28,Los_Angeles,1925,579,423,224,685,47,6424.94
2023-09-28,New_York,2541,810,605,333,776,54,7137.96
2023-09-28,Philadelphia,902,201,147,59,490,22,2872.65
2023-09-28,Phoenix,623,110,87,23,396,19,2679.96
2023-09-29,Atlanta,764,156,117,32,447,20,2513.55
2023-09-29,Chicago,1207,322,224,92,545,31,4027.16
2023-09-29,Dallas,761,158,112,34,443,17,2380.52
2023-09-29,Houston,837,187,137,45,458,12,1710.26
2023-09-29,Los_Angeles,2196,717,497,256,700,52,7154.12
2023-09-29,New_York,2712,904,645,342,783,77,10168.46
2023-09-29,Philadelphia,1029,263,175,69,503,24,3237.25
2023-09-29,Phoenix,658,128,93,27,404,18,2366.39
2023-09-30,Atlanta,564,92,63,12,388,9,1142.38
2023-09-30,Chicago,878,193,132,46,496,28,3742.82
2023-09-30,Dallas,600,112,80,21,377,15,1846.44
2023-09-30,Houston,622,114,78,25,398,12,1675.16
2023-09-30,Los_Angeles,1583,465,340,159,607,43,5699.03
2023-09-30,New_York,2194,731,514,243,689,60,8215.16
2023-09-30,Philadelphia,770,166,116,38,441,15,2013.22
2023-09-30,Phoenix,508,86,59,10,346,14,2009.22
2023-10-01,Atlanta,614,108,83,16,403,15,1983.25
2023-10-01,Chicago,1017,254,185,62,502,24,3235.7
2023-10-01,Dallas,663,138,88,28,397,16,2242.09
2023-10-01,Houston,704,141,110,29,416,13,1641.66
2023-10-01,Los_Angeles,1738,523,372,176,656,52,6912.97
2023-10-01,New_York,2302,750,534,275,720,52,7235.0199999999995
2023-10-01,Philadelphia,906,239,151,39,456,21,2780.74
2023-10-01,Phoenix,571,108,67,14,373,19,2496.09
2023-10-02,Atlanta,695,134,99,32,420,16,1920.6299999999999
2023-10-02,Chicago,1371,382,264,125,578,31,4347.79
2023-10-02,Dallas,767,167,115,41,432,26,3299.06
2023-10-02,Houston,844,185,132,40,477,16,2200.62
2023-10-02,Los_Angeles,2102,648,487,255,694,52,6805.3
2023-10-02,New_York,2919,989,700,390,811,67,8897.02
2023-10-02,Philadelphia,1042,264,186,71,508,42,5939.7
2023-10-02,Phoenix,621,120,71,19,394,18,2251.04
2023-10-03,Atlanta,726,144,110,32,430,24,3332.34
2023-10-03,Chicago,1264,333,248,109,566,30,4062.52
2023-10-03,Dallas,785,175,125,41,434,16,2073.43
2023-10-03,Houston,856,194,141,47,457,20,2704.48
2023-10-03,Los_Angeles,2166,681,494,248,724,38,5258.01
2023-10-03,New_York,2804,927,683,381,802,54,7424.16
2023-10-03,Philadelphia,980,234,181,61,496,22,3140.5299999999997
2023-10-03,Phoenix,834,256,148,28,389,22,2975.16
2023-10-04,Atlanta,799,180,123,39,443,17,2175.59
2023-10-04,Chicago,1193,312,237,105,530,24,3161.2799999999997
2023-10-04,Dallas,875,215,154,49,450,18,2183.9900000000002
2023-10-04,Houston,881,219,147,41,461,31,4337.66
2023-10-04,Los_Angeles,2245,734,527,257,707,45,5795.16
2023-10-04,New_York,3158,1128,783,395,824,80,10566.18
2023-10-04,Philadelphia,1037,266,187,64,507,28,3680.5299999999997
2023-10-04,Phoenix,713,146,100,31,424,18,2413.89
2023-10-05,Atlanta,737,147,107,33,440,21,2982.23
2023-10-05,Chicago,1345,368,270,110,578,31,4134.35
2023-10-05,Dallas,1106,368,215,49,454,22,3012.9
2023-10-05,Houston,852,195,143,49,452,18,2435.94
2023-10-05,Los_Angeles,2371,759,557,291,733,69,9562.24
2023-10-05,New_York,3005,987,729,417,848,71,10009.65
2023-10-05,Philadelphia,1187,353,227,72,515,30,4253.89
2023-10-05,Phoenix,714,151,107,21,426,20,2846.52
2023-10-06,Atlanta,844,185,138,50,459,25,3496.74
2023-10-06,Chicago,1502,462,311,131,579,39,5458.65
2023-10-06,Dallas,893,205,151,57,471,18,2368.61
2023-10-06,Houston,968,237,165,61,494,26,3562.75
2023-10-06,Los_Angeles,2305,725,533,298,739,54,7391.2300000000005
2023-10-06,New_York,3119,1028,771,439,861,82,10909.76
2023-10-06,Philadelphia,1097,267,207,84,532,28,3838.7599999999998
2023-10-06,Phoenix,720,140,109,28,438,17,2337.84
2023-10-07,Atlanta,651,125,88,26,397,16,1951.6
2023-10-07,Chicago,1126,297,211,86,519,30,4086.51
2023-10-07,Dallas,671,132,82,22,422,14,1896.84
2023-10-07,Houston,788,179,125,34,435,20,2549.0499999999997
2023-10-07,Los_Angeles,1889,578,421,205,667,45,6302.35
2023-10-07,New_York,2404,767,563,299,746,78,10838.94
2023-10-07,Philadelphia,885,206,146,60,461,27,3993.22
2023-10-07,Phoenix,721,171,107,23,406,19,2621.31
2023-10-08,Atlanta,596,112,74,16,382,12,1663.68
2023-10-08,Chicago,958,236,169,57,491,17,2339.73
2023-10-08,Dallas,701,156,105,22,410,19,2485.99
2023-10-08,Houston,682,138,96,26,418,15,2008.55
2023-10-08,Los_Angeles,1740,506,388,186,648,49,6684.82
2023-10-08,New_York,2206,700,515,256,721,51,7129.26
2023-10-08,Philadelphia,779,164,121,41,446,19,2529.44
2023-10-08,Phoenix,564,101,73,19,367,15,2019.48
2023-10-09,Atlanta,545,91,60,16,374,16,2117.4900000000002
2023-10-09,Chicago,992,265,181,63,478,33,4162.29
2023-10-09,Dallas,596,104,79,21,387,12,1792.5
2023-10-09,Houston,675,147,94,22,408,15,2012.06
2023-10-09,Los_Angeles,1592,457,338,171,625,42,5872.79
2023-10-09,New_York,2042,612,469,255,703,40,5552.4800000000005
2023-10-09,Philadelphia,756,153,111,46,442,15,2013.74
2023-10-09,Phoenix,477,68,45,8,356,10,1411.33
2023-10-10,Atlanta,745,146,108,39,445,19,2402.83
2023-10-10,Chicago,1255,352,249,96,547,32,4604.53
2023-10-10,Dallas,791,166,123,39,455,23,3103.48
2023-10-10,Houston,824,173,137,45,461,18,2288.67
2023-10-10,Los_Angeles,2086,641,476,260,702,54,6932.52
2023-10-10,New_York,2814,919,682,389,805,72,9692.87
2023-10-10,Philadelphia,1035,247,186,83,506,24,3079.95
2023-10-10,Phoenix,720,148,113,32,420,10,1303.01
2023-10-11,Atlanta,800,203,133,32,422,27,3570.69
2023-10-11,Chicago,1227,326,239,102,545,38,5113.2
2023-10-11,Dallas,764,165,116,40,436,27,3437.29
2023-10-11,Houston,847,188,146,50,453,19,2848.76
2023-10-11,Los_Angeles,2165,671,506,266,712,50,6623.11
2023-10-11,New_York,2805,910,674,386,814,59,8264.51
2023-10-11,Philadelphia,1041,271,181,77,496,20,2728.0
2023-10-11,Phoenix,695,133,104,22,422,12,1609.9
2023-10-12,Atlanta,684,135,98,35,413,22,2856.91
2023-10-12,Chicago,1279,346,252,112,557,46,6209.4
2023-10-12,Dallas,774,160,127,39,442,19,2539.79
2023-10-12,Houston,879,199,144,57,472,30,4214.82
2023-10-12,Los_Angeles,2297,726,534,293,728,53,7109.69
2023-10-12,New_York,2870,939,701,392,828,59,7955.71
2023-10-12,Philadelphia,1055,259,203,81,506,22,2896.31
2023-10-12,Phoenix,726,141,97,36,446,22,2756.1
2023-10-13,Atlanta,827,181,128,46,459,21,2950.47
2023-10-13,Chicago,1403,403,291,116,580,22,2849.66
2023-10-13,Dallas,840,188,127,55,459,20,2810.77
2023-10-13,Houston,969,228,161,64,510,27,3577.5299999999997
2023-10-13,Los_Angeles,2331,730,551,295,745,66,9405.59
2023-10-13,New_York,3236,1103,810,447,858,81,11645.18
2023-10-13,Philadelphia,1121,294,207,89,523,29,4143.69
2023-10-13,Phoenix,756,149,112,36,450,21,2739.51
2023-10-14,Atlanta,612,112,82,26,385,16,2314.56
2023-10-14,Chicago,1089,272,210,78,521,31,4133.59
2023-10-14,Dallas,662,130,91,22,413,17,2172.64
2023-10-14,Houston,708,142,106,27,424,23,3281.38
2023-10-14,Los_Angeles,1845,573,410,196,657,42,6102.47
2023-10-14,New_York,2561,891,618,291,749,76,10495.95
2023-10-14,Philadelphia,848,185,145,51,460,21,2813.11
2023-10-14,Phoenix,688,172,108,18,377,17,2272.2
2023-10-15,Atlanta,625,124,79,21,389,10,1245.91
2023-10-15,Chicago,1006,256,179,67,492,25,3365.67
2023-10-15,Dallas,629,108,83,24,413,13,1910.29
2023-10-15,Houston,602,103,80,18,397,21,2752.23
2023-10-15,Los_Angeles,1728,521,378,191,635,43,5726.64
2023-10-15,New_York,2227,698,517,280,723,49,6748.83
2023-10-15,Philadelphia,854,191,144,50,459,23,2831.09
2023-10-15,Phoenix,548,94,66,14,367,12,1641.44
2023-10-16,Atlanta,761,162,110,49,429,19,2581.42
2023-10-16,Chicago,1207,325,229,98,535,31,4182.36
2023-10-16,Dallas,850,185,138,50,466,22,2983.58
