airing_id,date,timestamp,network,network_type,daypart,dma,creative_id,duration_seconds,impressions,cost,actual_sessions,baseline_sessions,incremental_sessions,incremental_conversions,incremental_revenue,roas,window_records
A000165,2023-01-03,2023-01-03 22:45:00,CBS,broadcast,primetime,Atlanta,creative_B_product,30,7897,277.82,23.0,11.2,11.8,2,269.05,0.968,4
A000166,2023-01-03,2023-01-03 21:00:00,HGTV,cable,primetime,New_York,creative_A_brand,15,15323,125.35,103.0,66.0,37.0,2,331.39,2.644,4
A000167,2023-01-03,2023-01-03 21:00:00,HGTV,cable,primetime,Los_Angeles,creative_A_brand,15,10719,91.16,70.0,52.9,17.1,0,0.0,0.0,4
A000168,2023-01-03,2023-01-03 21:00:00,HGTV,cable,primetime,Chicago,creative_A_brand,15,6385,56.98,27.0,29.7,0.0,0,0.0,0.0,4
A000169,2023-01-03,2023-01-03 21:00:00,HGTV,cable,primetime,Houston,creative_A_brand,15,5321,45.58,27.0,20.3,6.7,1,142.07,3.117,4
A000170,2023-01-03,2023-01-03 21:00:00,HGTV,cable,primetime,Phoenix,creative_A_brand,15,4123,34.19,15.0,16.9,0.0,0,0.0,0.0,4
A000171,2023-01-03,2023-01-03 21:00:00,HGTV,cable,primetime,Philadelphia,creative_A_brand,15,6222,51.28,29.0,25.2,3.8,0,0.0,0.0,4
A000172,2023-01-03,2023-01-03 21:00:00,HGTV,cable,primetime,Dallas,creative_A_brand,15,5383,45.58,28.0,19.2,8.8,0,0.0,0.0,4
A000173,2023-01-03,2023-01-03 21:00:00,HGTV,cable,primetime,Atlanta,creative_A_brand,15,5184,39.88,23.0,17.6,5.4,0,0.0,0.0,4
A000174,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,early_fringe,New_York,creative_A_brand,30,7715,114.24,42.0,21.9,20.1,0,0.0,0.0,4
A000175,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,early_fringe,Los_Angeles,creative_A_brand,30,6262,83.08,18.0,17.6,0.4,0,0.0,0.0,4
A000176,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,early_fringe,Chicago,creative_A_brand,30,3961,51.93,18.0,9.5,8.5,1,139.25,2.681,4
A000177,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,early_fringe,Houston,creative_A_brand,30,3239,41.54,4.0,6.6,0.0,0,0.0,0.0,4
A000178,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,early_fringe,Phoenix,creative_A_brand,30,2217,31.16,7.0,5.4,1.6,0,0.0,0.0,4
A000179,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,early_fringe,Philadelphia,creative_A_brand,30,3556,46.73,10.0,8.2,1.8,0,0.0,0.0,4
A000180,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,early_fringe,Dallas,creative_A_brand,30,3056,41.54,14.0,6.3,7.7,1,160.65,3.867,4
A000181,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,early_fringe,Atlanta,creative_A_brand,30,2423,36.35,9.0,5.5,3.5,0,0.0,0.0,4
A000182,2023-01-03,2023-01-03 21:30:00,ABC,broadcast,primetime,New_York,creative_B_product,30,23881,1010.55,76.0,66.0,10.0,0,0.0,0.0,4
A000183,2023-01-03,2023-01-03 21:30:00,ABC,broadcast,primetime,Los_Angeles,creative_B_product,30,16847,734.95,63.0,52.9,10.1,0,0.0,0.0,4
A000184,2023-01-03,2023-01-03 21:30:00,ABC,broadcast,primetime,Chicago,creative_B_product,30,11326,459.34,29.0,29.7,0.0,0,0.0,0.0,4
A000185,2023-01-03,2023-01-03 21:30:00,ABC,broadcast,primetime,Houston,creative_B_product,30,8551,367.47,24.0,20.3,3.7,1,130.46,0.355,4
A000186,2023-01-03,2023-01-03 21:30:00,ABC,broadcast,primetime,Phoenix,creative_B_product,30,6743,275.61,17.0,16.9,0.1,0,0.0,0.0,4
A000187,2023-01-03,2023-01-03 21:30:00,ABC,broadcast,primetime,Philadelphia,creative_B_product,30,9116,413.41,42.0,25.2,16.8,1,143.2,0.346,4
A000188,2023-01-03,2023-01-03 21:30:00,ABC,broadcast,primetime,Dallas,creative_B_product,30,8357,367.47,19.0,19.2,0.0,0,0.0,0.0,4
A000189,2023-01-03,2023-01-03 21:30:00,ABC,broadcast,primetime,Atlanta,creative_B_product,30,7221,321.54,22.0,17.6,4.4,1,128.25,0.399,4
A000190,2023-01-03,2023-01-03 14:30:00,NBC,broadcast,sports,New_York,creative_D_promo,15,38702,1008.3,77.0,22.0,55.0,2,253.62,0.252,4
A000191,2023-01-03,2023-01-03 14:30:00,NBC,broadcast,sports,Los_Angeles,creative_D_promo,15,24959,733.31,14.0,16.7,0.0,0,0.0,0.0,4
A000192,2023-01-03,2023-01-03 14:30:00,NBC,broadcast,sports,Chicago,creative_D_promo,15,16946,458.32,8.0,9.3,0.0,0,0.0,0.0,4
A000193,2023-01-03,2023-01-03 14:30:00,NBC,broadcast,sports,Houston,creative_D_promo,15,13263,366.65,15.0,6.2,8.8,3,517.92,1.413,4
A000194,2023-01-03,2023-01-03 14:30:00,NBC,broadcast,sports,Phoenix,creative_D_promo,15,9403,274.99,13.0,5.4,7.6,0,0.0,0.0,4
A000195,2023-01-03,2023-01-03 14:30:00,NBC,broadcast,sports,Philadelphia,creative_D_promo,15,13830,412.49,19.0,8.2,10.8,0,0.0,0.0,4
A000196,2023-01-03,2023-01-03 14:30:00,NBC,broadcast,sports,Dallas,creative_D_promo,15,12919,366.65,212.0,6.0,206.0,10,1533.12,4.181,4
A000197,2023-01-03,2023-01-03 14:30:00,NBC,broadcast,sports,Atlanta,creative_D_promo,15,10884,320.82,22.0,5.5,16.5,0,0.0,0.0,4
A000198,2023-01-03,2023-01-03 22:30:00,TBS,cable,primetime,New_York,creative_A_brand,30,21932,388.91,45.0,45.1,0.0,0,0.0,0.0,4
A000199,2023-01-03,2023-01-03 22:30:00,TBS,cable,primetime,Los_Angeles,creative_A_brand,30,16379,282.84,41.0,35.5,5.5,0,0.0,0.0,4
A000200,2023-01-03,2023-01-03 22:30:00,TBS,cable,primetime,Chicago,creative_A_brand,30,9159,176.78,40.0,20.6,19.4,0,0.0,0.0,4
A000201,2023-01-03,2023-01-03 22:30:00,TBS,cable,primetime,Houston,creative_A_brand,30,7292,141.42,25.0,14.0,11.0,1,174.03,1.231,4
A000202,2023-01-03,2023-01-03 22:30:00,TBS,cable,primetime,Phoenix,creative_A_brand,30,6049,106.07,17.0,12.0,5.0,0,0.0,0.0,4
A000203,2023-01-03,2023-01-03 22:30:00,TBS,cable,primetime,Philadelphia,creative_A_brand,30,8186,159.1,19.0,16.8,2.2,0,0.0,0.0,4
A000204,2023-01-03,2023-01-03 22:30:00,TBS,cable,primetime,Dallas,creative_A_brand,30,8286,141.42,21.0,13.7,7.3,0,0.0,0.0,4
A000205,2023-01-03,2023-01-03 22:30:00,TBS,cable,primetime,Atlanta,creative_A_brand,30,7509,123.74,24.0,12.3,11.7,1,173.83,1.405,4
A000206,2023-01-03,2023-01-03 14:45:00,NBC,broadcast,daytime,New_York,creative_B_product,30,9455,137.17,36.0,21.2,14.8,1,166.79,1.216,4
A000207,2023-01-03,2023-01-03 14:45:00,NBC,broadcast,daytime,Los_Angeles,creative_B_product,30,7533,99.76,9.0,16.1,0.0,0,0.0,0.0,4
A000208,2023-01-03,2023-01-03 14:45:00,NBC,broadcast,daytime,Chicago,creative_B_product,30,4417,62.35,15.0,9.0,6.0,1,125.05,2.006,4
A000209,2023-01-03,2023-01-03 14:45:00,NBC,broadcast,daytime,Houston,creative_B_product,30,3802,49.88,7.0,6.0,1.0,0,0.0,0.0,4
A000210,2023-01-03,2023-01-03 14:45:00,NBC,broadcast,daytime,Phoenix,creative_B_product,30,2869,37.41,8.0,5.3,2.7,1,156.39,4.18,4
A000211,2023-01-03,2023-01-03 14:45:00,NBC,broadcast,daytime,Philadelphia,creative_B_product,30,4229,56.12,7.0,7.9,0.0,0,0.0,0.0,4
A000212,2023-01-03,2023-01-03 14:45:00,NBC,broadcast,daytime,Dallas,creative_B_product,30,3623,49.88,23.0,5.8,17.2,0,0.0,0.0,4
A000213,2023-01-03,2023-01-03 14:45:00,NBC,broadcast,daytime,Atlanta,creative_B_product,30,3117,43.65,9.0,5.3,3.7,0,0.0,0.0,4
A000214,2023-01-03,2023-01-03 14:30:00,TNT,cable,sports,Dallas,creative_B_product,15,132512,1887.9,212.0,6.0,206.0,9,1082.73,0.574,4
A000215,2023-01-03,2023-01-03 20:00:00,Food_Network,cable,sports,New_York,creative_A_brand,30,115183,5087.94,142.0,71.8,70.2,1,152.92,0.03,4
A000216,2023-01-03,2023-01-03 22:00:00,Food_Network,cable,primetime,New_York,creative_A_brand,30,23779,488.98,73.0,45.1,27.9,1,159.12,0.325,4
A000217,2023-01-03,2023-01-03 22:00:00,Food_Network,cable,primetime,Los_Angeles,creative_A_brand,30,15822,355.62,36.0,35.5,0.5,0,0.0,0.0,4
A000218,2023-01-03,2023-01-03 22:00:00,Food_Network,cable,primetime,Chicago,creative_A_brand,30,9742,222.26,18.0,20.6,0.0,0,0.0,0.0,4
A000219,2023-01-03,2023-01-03 22:00:00,Food_Network,cable,primetime,Houston,creative_A_brand,30,8463,177.81,16.0,14.0,2.0,0,0.0,0.0,4
A000220,2023-01-03,2023-01-03 22:00:00,Food_Network,cable,primetime,Phoenix,creative_A_brand,30,6195,133.36,17.0,12.0,5.0,0,0.0,0.0,4
A000221,2023-01-03,2023-01-03 22:00:00,Food_Network,cable,primetime,Philadelphia,creative_A_brand,30,8715,200.04,24.0,16.8,7.2,0,0.0,0.0,4
A000222,2023-01-03,2023-01-03 22:00:00,Food_Network,cable,primetime,Dallas,creative_A_brand,30,8334,177.81,18.0,13.7,4.3,0,0.0,0.0,4
A000223,2023-01-03,2023-01-03 22:00:00,Food_Network,cable,primetime,Atlanta,creative_A_brand,30,6581,155.58,22.0,12.3,9.7,1,170.95,1.099,4
A000224,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,sports,New_York,creative_B_product,15,28128,580.16,42.0,21.9,20.1,1,154.1,0.266,4
A000225,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,sports,Los_Angeles,creative_B_product,15,21195,421.94,18.0,17.6,0.4,0,0.0,0.0,4
A000226,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,sports,Chicago,creative_B_product,15,11264,263.71,18.0,9.5,8.5,0,0.0,0.0,4
A000227,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,sports,Houston,creative_B_product,15,10428,210.97,4.0,6.6,0.0,0,0.0,0.0,4
A000228,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,sports,Phoenix,creative_B_product,15,7941,158.23,7.0,5.4,1.6,0,0.0,0.0,4
A000229,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,sports,Philadelphia,creative_B_product,15,11028,237.34,10.0,8.2,1.8,0,0.0,0.0,4
A000230,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,sports,Dallas,creative_B_product,15,9569,210.97,14.0,6.3,7.7,0,0.0,0.0,4
A000231,2023-01-03,2023-01-03 16:45:00,Food_Network,cable,sports,Atlanta,creative_B_product,15,8264,184.6,9.0,5.5,3.5,1,143.59,0.778,4
A000232,2023-01-03,2023-01-03 12:00:00,ABC,broadcast,daytime,Dallas,creative_A_brand,60,31478,901.84,29.0,10.7,18.3,2,315.74,0.35,4
A000233,2023-01-03,2023-01-03 21:00:00,ABC,broadcast,primetime,New_York,creative_B_product,60,17519,1081.57,103.0,66.0,37.0,2,300.32,0.278,4
A000234,2023-01-03,2023-01-03 21:00:00,ABC,broadcast,primetime,Los_Angeles,creative_B_product,60,12598,786.6,70.0,52.9,17.1,1,149.55,0.19,4
A000235,2023-01-03,2023-01-03 21:00:00,ABC,broadcast,primetime,Chicago,creative_B_product,60,8511,491.62,27.0,29.7,0.0,0,0.0,0.0,4
A000236,2023-01-03,2023-01-03 21:00:00,ABC,broadcast,primetime,Houston,creative_B_product,60,5950,393.3,27.0,20.3,6.7,0,0.0,0.0,4
A000237,2023-01-03,2023-01-03 21:00:00,ABC,broadcast,primetime,Phoenix,creative_B_product,60,4582,294.97,15.0,16.9,0.0,0,0.0,0.0,4
A000238,2023-01-03,2023-01-03 21:00:00,ABC,broadcast,primetime,Philadelphia,creative_B_product,60,7040,442.46,29.0,25.2,3.8,0,0.0,0.0,4
A000239,2023-01-03,2023-01-03 21:00:00,ABC,broadcast,primetime,Dallas,creative_B_product,60,6160,393.3,28.0,19.2,8.8,0,0.0,0.0,4
A000240,2023-01-03,2023-01-03 21:00:00,ABC,broadcast,primetime,Atlanta,creative_B_product,60,5696,344.14,23.0,17.6,5.4,0,0.0,0.0,4
A000241,2023-01-04,2023-01-04 21:15:00,NBC,broadcast,primetime,New_York,creative_B_product,30,17393,609.36,105.0,64.5,40.5,2,261.25,0.429,4
A000242,2023-01-04,2023-01-04 21:15:00,NBC,broadcast,primetime,Los_Angeles,creative_B_product,30,13193,443.17,70.0,50.5,19.5,2,354.47,0.8,4
A000243,2023-01-04,2023-01-04 21:15:00,NBC,broadcast,primetime,Chicago,creative_B_product,30,8685,276.98,59.0,28.8,30.2,2,284.42,1.027,4
A000244,2023-01-04,2023-01-04 21:15:00,NBC,broadcast,primetime,Houston,creative_B_product,30,7573,221.58,38.0,19.7,18.3,0,0.0,0.0,4
A000245,2023-01-04,2023-01-04 21:15:00,NBC,broadcast,primetime,Phoenix,creative_B_product,30,5564,166.19,22.0,16.3,5.7,1,145.69,0.877,4
A000246,2023-01-04,2023-01-04 21:15:00,NBC,broadcast,primetime,Philadelphia,creative_B_product,30,7856,249.28,42.0,23.3,18.7,2,355.63,1.427,4
A000247,2023-01-04,2023-01-04 21:15:00,NBC,broadcast,primetime,Dallas,creative_B_product,30,6491,221.58,16.0,18.5,0.0,0,0.0,0.0,4
A000248,2023-01-04,2023-01-04 21:15:00,NBC,broadcast,primetime,Atlanta,creative_B_product,30,6162,193.89,31.0,16.9,14.1,1,137.67,0.71,4
A000249,2023-01-04,2023-01-04 22:45:00,HGTV,cable,primetime,New_York,creative_B_product,15,29359,303.19,79.0,40.0,39.0,1,171.07,0.564,4
A000250,2023-01-04,2023-01-04 22:45:00,HGTV,cable,primetime,Los_Angeles,creative_B_product,15,19242,220.5,52.0,31.3,20.7,0,0.0,0.0,4
A000251,2023-01-04,2023-01-04 22:45:00,HGTV,cable,primetime,Chicago,creative_B_product,15,11243,137.81,27.0,18.1,8.9,0,0.0,0.0,4
A000252,2023-01-04,2023-01-04 22:45:00,HGTV,cable,primetime,Houston,creative_B_product,15,10267,110.25,9.0,12.4,0.0,0,0.0,0.0,4
A000253,2023-01-04,2023-01-04 22:45:00,HGTV,cable,primetime,Phoenix,creative_B_product,15,6798,82.69,14.0,10.3,3.7,0,0.0,0.0,4
A000254,2023-01-04,2023-01-04 22:45:00,HGTV,cable,primetime,Philadelphia,creative_B_product,15,11345,124.03,28.0,14.2,13.8,3,485.29,3.913,4
A000255,2023-01-04,2023-01-04 22:45:00,HGTV,cable,primetime,Dallas,creative_B_product,15,10609,110.25,15.0,12.0,3.0,0,0.0,0.0,4
A000256,2023-01-04,2023-01-04 22:45:00,HGTV,cable,primetime,Atlanta,creative_B_product,15,8297,96.47,13.0,10.6,2.4,0,0.0,0.0,4
A000257,2023-01-04,2023-01-04 16:00:00,NBC,broadcast,early_fringe,New_York,creative_A_brand,30,12097,280.07,55.0,19.8,35.2,1,179.4,0.641,4
A000258,2023-01-04,2023-01-04 16:00:00,NBC,broadcast,early_fringe,Los_Angeles,creative_A_brand,30,9456,203.69,15.0,15.2,0.0,0,0.0,0.0,4
A000259,2023-01-04,2023-01-04 16:00:00,NBC,broadcast,early_fringe,Chicago,creative_A_brand,30,6280,127.31,10.0,8.5,1.5,0,0.0,0.0,4
A000260,2023-01-04,2023-01-04 16:00:00,NBC,broadcast,early_fringe,Houston,creative_A_brand,30,4287,101.84,6.0,6.0,0.0,0,0.0,0.0,4
A000261,2023-01-04,2023-01-04 16:00:00,NBC,broadcast,early_fringe,Phoenix,creative_A_brand,30,3584,76.38,2.0,4.9,0.0,0,0.0,0.0,4
A000262,2023-01-04,2023-01-04 16:00:00,NBC,broadcast,early_fringe,Philadelphia,creative_A_brand,30,5074,114.58,11.0,7.3,3.7,0,0.0,0.0,4
A000263,2023-01-04,2023-01-04 16:00:00,NBC,broadcast,early_fringe,Dallas,creative_A_brand,30,5057,101.84,7.0,5.5,1.5,0,0.0,0.0,4
A000264,2023-01-04,2023-01-04 16:00:00,NBC,broadcast,early_fringe,Atlanta,creative_A_brand,30,4169,89.11,13.0,5.2,7.8,0,0.0,0.0,4
A000265,2023-01-04,2023-01-04 16:15:00,NBC,broadcast,sports,New_York,creative_B_product,30,29350,1908.21,77.0,19.8,57.2,2,324.3,0.17,4
A000266,2023-01-04,2023-01-04 16:15:00,NBC,broadcast,sports,Los_Angeles,creative_B_product,30,22073,1387.79,22.0,15.2,6.8,0,0.0,0.0,4
A000267,2023-01-04,2023-01-04 16:15:00,NBC,broadcast,sports,Chicago,creative_B_product,30,15153,867.37,10.0,8.5,1.5,0,0.0,0.0,4
A000268,2023-01-04,2023-01-04 16:15:00,NBC,broadcast,sports,Houston,creative_B_product,30,11892,693.89,8.0,6.0,2.0,0,0.0,0.0,4
A000269,2023-01-04,2023-01-04 16:15:00,NBC,broadcast,sports,Phoenix,creative_B_product,30,8815,520.42,6.0,4.9,1.1,0,0.0,0.0,4
A000270,2023-01-04,2023-01-04 16:15:00,NBC,broadcast,sports,Philadelphia,creative_B_product,30,12783,780.63,9.0,7.3,1.7,1,174.79,0.224,4
A000271,2023-01-04,2023-01-04 16:15:00,NBC,broadcast,sports,Dallas,creative_B_product,30,11403,693.89,10.0,5.5,4.5,0,0.0,0.0,4
A000272,2023-01-04,2023-01-04 16:15:00,NBC,broadcast,sports,Atlanta,creative_B_product,30,11066,607.16,21.0,5.2,15.8,0,0.0,0.0,4
A000273,2023-01-04,2023-01-04 16:30:00,NBC,broadcast,early_fringe,New_York,creative_B_product,30,13994,258.71,41.0,19.8,21.2,2,318.0,1.229,4
A000274,2023-01-04,2023-01-04 16:30:00,NBC,broadcast,early_fringe,Los_Angeles,creative_B_product,30,9634,188.15,16.0,15.2,0.8,0,0.0,0.0,4
A000275,2023-01-04,2023-01-04 16:30:00,NBC,broadcast,early_fringe,Chicago,creative_B_product,30,6196,117.59,16.0,8.5,7.5,1,173.4,1.475,4
A000276,2023-01-04,2023-01-04 16:30:00,NBC,broadcast,early_fringe,Houston,creative_B_product,30,4845,94.08,5.0,6.0,0.0,0,0.0,0.0,4
A000277,2023-01-04,2023-01-04 16:30:00,NBC,broadcast,early_fringe,Phoenix,creative_B_product,30,4167,70.56,5.0,4.9,0.1,0,0.0,0.0,4
A000278,2023-01-04,2023-01-04 16:30:00,NBC,broadcast,early_fringe,Philadelphia,creative_B_product,30,5442,105.83,10.0,7.3,2.7,0,0.0,0.0,4
A000279,2023-01-04,2023-01-04 16:30:00,NBC,broadcast,early_fringe,Dallas,creative_B_product,30,5169,94.08,3.0,5.5,0.0,0,0.0,0.0,4
A000280,2023-01-04,2023-01-04 16:30:00,NBC,broadcast,early_fringe,Atlanta,creative_B_product,30,4411,82.32,10.0,5.2,4.8,0,0.0,0.0,4
A000281,2023-01-04,2023-01-04 22:30:00,CNN,cable,primetime,New_York,creative_D_promo,15,17764,190.28,91.0,44.0,47.0,0,0.0,0.0,4
A000282,2023-01-04,2023-01-04 22:30:00,CNN,cable,primetime,Los_Angeles,creative_D_promo,15,13046,138.38,72.0,34.4,37.6,2,244.31,1.766,4
A000283,2023-01-04,2023-01-04 22:30:00,CNN,cable,primetime,Chicago,creative_D_promo,15,8697,86.49,28.0,19.9,8.1,0,0.0,0.0,4
A000284,2023-01-04,2023-01-04 22:30:00,CNN,cable,primetime,Houston,creative_D_promo,15,7093,69.19,20.0,13.7,6.3,0,0.0,0.0,4
A000285,2023-01-04,2023-01-04 22:30:00,CNN,cable,primetime,Phoenix,creative_D_promo,15,5520,51.89,19.0,11.4,7.6,0,0.0,0.0,4
A000286,2023-01-04,2023-01-04 22:30:00,CNN,cable,primetime,Philadelphia,creative_D_promo,15,8164,77.84,29.0,15.6,13.4,2,243.66,3.13,4
A000287,2023-01-04,2023-01-04 22:30:00,CNN,cable,primetime,Dallas,creative_D_promo,15,7525,69.19,20.0,13.2,6.8,0,0.0,0.0,4
A000288,2023-01-04,2023-01-04 22:30:00,CNN,cable,primetime,Atlanta,creative_D_promo,15,6141,60.54,15.0,11.6,3.4,0,0.0,0.0,4
A000289,2023-01-04,2023-01-04 21:45:00,TNT,cable,primetime,New_York,creative_B_product,60,17052,471.39,83.0,59.4,23.6,0,0.0,0.0,4
A000290,2023-01-04,2023-01-04 21:45:00,TNT,cable,primetime,Los_Angeles,creative_B_product,60,10941,342.83,52.0,46.5,5.5,0,0.0,0.0,4
A000291,2023-01-04,2023-01-04 21:45:00,TNT,cable,primetime,Chicago,creative_B_product,60,7846,214.27,30.0,26.6,3.4,0,0.0,0.0,4
A000292,2023-01-04,2023-01-04 21:45:00,TNT,cable,primetime,Houston,creative_B_product,60,5399,171.41,19.0,18.2,0.8,0,0.0,0.0,4
A000293,2023-01-04,2023-01-04 21:45:00,TNT,cable,primetime,Phoenix,creative_B_product,60,4465,128.56,16.0,15.1,0.9,0,0.0,0.0,4
A000294,2023-01-04,2023-01-04 21:45:00,TNT,cable,primetime,Philadelphia,creative_B_product,60,6868,192.84,31.0,21.3,9.7,0,0.0,0.0,4
A000295,2023-01-04,2023-01-04 21:45:00,TNT,cable,primetime,Dallas,creative_B_product,60,5998,171.41,21.0,17.2,3.8,0,0.0,0.0,4
A000296,2023-01-04,2023-01-04 21:45:00,TNT,cable,primetime,Atlanta,creative_B_product,60,5585,149.99,12.0,15.6,0.0,0,0.0,0.0,4
A000297,2023-01-04,2023-01-04 15:45:00,NBC,broadcast,daytime,New_York,creative_B_product,30,33409,501.24,56.0,18.3,37.7,0,0.0,0.0,4
A000298,2023-01-04,2023-01-04 05:00:00,TBS,cable,early_morning,Chicago,creative_D_promo,30,11276,40.55,17.0,7.2,9.8,1,152.44,3.759,4
A000299,2023-01-04,2023-01-04 21:15:00,Food_Network,cable,sports,New_York,creative_B_product,30,26467,692.46,105.0,64.5,40.5,2,327.13,0.472,4
A000300,2023-01-04,2023-01-04 21:15:00,Food_Network,cable,sports,Los_Angeles,creative_B_product,30,20928,503.6,70.0,50.5,19.5,2,301.96,0.6,4
A000301,2023-01-04,2023-01-04 21:15:00,Food_Network,cable,sports,Chicago,creative_B_product,30,11981,314.75,59.0,28.8,30.2,0,0.0,0.0,4
A000302,2023-01-04,2023-01-04 21:15:00,Food_Network,cable,sports,Houston,creative_B_product,30,9119,251.8,38.0,19.7,18.3,2,272.5,1.082,4
A000303,2023-01-04,2023-01-04 21:15:00,Food_Network,cable,sports,Phoenix,creative_B_product,30,7360,188.85,22.0,16.3,5.7,0,0.0,0.0,4
A000304,2023-01-04,2023-01-04 21:15:00,Food_Network,cable,sports,Philadelphia,creative_B_product,30,12315,283.28,42.0,23.3,18.7,0,0.0,0.0,4
A000305,2023-01-04,2023-01-04 21:15:00,Food_Network,cable,sports,Dallas,creative_B_product,30,9548,251.8,16.0,18.5,0.0,0,0.0,0.0,4
A000306,2023-01-04,2023-01-04 21:15:00,Food_Network,cable,sports,Atlanta,creative_B_product,30,9624,220.33,31.0,16.9,14.1,0,0.0,0.0,4
A000307,2023-01-04,2023-01-04 20:30:00,TBS,cable,primetime,New_York,creative_C_testimonial,60,23370,682.75,96.0,70.2,25.8,4,680.64,0.997,4
A000308,2023-01-04,2023-01-04 20:30:00,TBS,cable,primetime,Los_Angeles,creative_C_testimonial,60,17967,496.54,46.0,56.7,0.0,0,0.0,0.0,4
A000309,2023-01-04,2023-01-04 20:30:00,TBS,cable,primetime,Chicago,creative_C_testimonial,60,12547,310.34,33.0,31.0,2.0,0,0.0,0.0,4
A000310,2023-01-04,2023-01-04 20:30:00,TBS,cable,primetime,Houston,creative_C_testimonial,60,9750,248.27,32.0,22.3,9.7,0,0.0,0.0,4
A000311,2023-01-04,2023-01-04 20:30:00,TBS,cable,primetime,Phoenix,creative_C_testimonial,60,6506,186.2,13.0,18.2,0.0,0,0.0,0.0,4
A000312,2023-01-04,2023-01-04 20:30:00,TBS,cable,primetime,Philadelphia,creative_C_testimonial,60,10547,279.31,27.0,26.0,1.0,0,0.0,0.0,4
A000313,2023-01-04,2023-01-04 20:30:00,TBS,cable,primetime,Dallas,creative_C_testimonial,60,8755,248.27,25.0,20.6,4.4,0,0.0,0.0,4
A000314,2023-01-04,2023-01-04 20:30:00,TBS,cable,primetime,Atlanta,creative_C_testimonial,60,8033,217.24,21.0,18.9,2.1,0,0.0,0.0,4
A000315,2023-01-04,2023-01-04 17:00:00,HGTV,cable,early_fringe,New_York,creative_B_product,30,10042,122.66,28.0,27.6,0.4,0,0.0,0.0,4
A000316,2023-01-04,2023-01-04 17:00:00,HGTV,cable,early_fringe,Los_Angeles,creative_B_product,30,6954,89.21,23.0,22.3,0.7,0,0.0,0.0,4
A000317,2023-01-04,2023-01-04 17:00:00,HGTV,cable,early_fringe,Chicago,creative_B_product,30,4337,55.76,8.0,12.8,0.0,0,0.0,0.0,4
A000318,2023-01-04,2023-01-04 17:00:00,HGTV,cable,early_fringe,Houston,creative_B_product,30,4155,44.61,12.0,8.8,3.2,0,0.0,0.0,4
A000319,2023-01-04,2023-01-04 17:00:00,HGTV,cable,early_fringe,Phoenix,creative_B_product,30,2743,33.45,11.0,7.0,4.0,1,136.8,4.09,4
A000320,2023-01-04,2023-01-04 17:00:00,HGTV,cable,early_fringe,Philadelphia,creative_B_product,30,3877,50.18,12.0,10.1,1.9,1,164.27,3.274,4
A000321,2023-01-04,2023-01-04 17:00:00,HGTV,cable,early_fringe,Dallas,creative_B_product,30,3480,44.61,10.0,8.3,1.7,0,0.0,0.0,4
A000322,2023-01-04,2023-01-04 17:00:00,HGTV,cable,early_fringe,Atlanta,creative_B_product,30,3656,39.03,11.0,7.5,3.5,0,0.0,0.0,4
A000323,2023-01-04,2023-01-04 19:00:00,TNT,cable,sports,New_York,creative_C_testimonial,30,30983,1295.59,120.0,64.3,55.7,1,134.86,0.104,4
A000324,2023-01-04,2023-01-04 19:00:00,TNT,cable,sports,Los_Angeles,creative_C_testimonial,30,21091,942.25,53.0,52.3,0.7,0,0.0,0.0,4
A000325,2023-01-04,2023-01-04 19:00:00,TNT,cable,sports,Chicago,creative_C_testimonial,30,12457,588.9,44.0,29.7,14.3,1,120.86,0.205,4
A000326,2023-01-04,2023-01-04 19:00:00,TNT,cable,sports,Houston,creative_C_testimonial,30,9788,471.12,21.0,20.6,0.4,0,0.0,0.0,4
A000327,2023-01-04,2023-01-04 19:00:00,TNT,cable,sports,Phoenix,creative_C_testimonial,30,7464,353.34,15.0,16.6,0.0,0,0.0,0.0,4
A000328,2023-01-04,2023-01-04 19:00:00,TNT,cable,sports,Philadelphia,creative_C_testimonial,30,10882,530.01,32.0,24.3,7.7,0,0.0,0.0,4
A000329,2023-01-04,2023-01-04 19:00:00,TNT,cable,sports,Dallas,creative_C_testimonial,30,9848,471.12,30.0,18.9,11.1,0,0.0,0.0,4
A000330,2023-01-04,2023-01-04 19:00:00,TNT,cable,sports,Atlanta,creative_C_testimonial,30,10036,412.23,17.0,17.4,0.0,0,0.0,0.0,4
A000331,2023-01-04,2023-01-04 11:00:00,CNN,cable,daytime,New_York,creative_C_testimonial,30,6776,74.34,35.0,49.4,0.0,0,0.0,0.0,4
